num_jobs,ops_per_job,num_machines,instance_id,total_operations,instance_name,makespan,solve_time,status,solver
20,20,10,25,400,J20_O20_M10_I25,3076,0.043689600002835505,success,DispatchingRule
20,20,10,26,400,J20_O20_M10_I26,3014,0.04026680000242777,success,DispatchingRule
20,20,10,27,400,J20_O20_M10_I27,3315,0.03554420000000391,success,DispatchingRule
20,20,10,28,400,J20_O20_M10_I28,3225,0.04227279999759048,success,DispatchingRule
20,20,10,29,400,J20_O20_M10_I29,2551,0.04722839999885764,success,DispatchingRule
20,20,20,0,400,J20_O20_M20_I0,1947,0.035599399998318404,success,DispatchingRule
20,20,20,1,400,J20_O20_M20_I1,2121,0.04212519999418873,success,DispatchingRule
20,20,20,2,400,J20_O20_M20_I2,1849,0.10956789999909233,success,DispatchingRule
20,20,20,3,400,J20_O20_M20_I3,2014,0.0489196999988053,success,DispatchingRule
20,20,20,4,400,J20_O20_M20_I4,1918,0.03773009999713395,success,DispatchingRule
20,20,20,5,400,J20_O20_M20_I5,2005,0.04434389999369159,success,DispatchingRule
20,20,20,6,400,J20_O20_M20_I6,1991,0.03529380001418758,success,DispatchingRule
20,20,20,7,400,J20_O20_M20_I7,1946,0.03403730000718497,success,DispatchingRule
20,20,20,8,400,J20_O20_M20_I8,2162,0.039150500000687316,success,DispatchingRule
20,20,20,9,400,J20_O20_M20_I9,1939,0.04599159999634139,success,DispatchingRule
20,20,20,10,400,J20_O20_M20_I10,1986,0.03899770000134595,success,DispatchingRule
20,20,20,11,400,J20_O20_M20_I11,1904,0.04189140000380576,success,DispatchingRule
20,20,20,12,400,J20_O20_M20_I12,1921,0.038066000008257106,success,DispatchingRule
20,20,20,13,400,J20_O20_M20_I13,2017,0.040593099998659454,success,DispatchingRule
20,20,20,14,400,J20_O20_M20_I14,2044,0.05073610000545159,success,DispatchingRule
20,20,20,15,400,J20_O20_M20_I15,1818,0.03816709999227896,success,DispatchingRule
20,20,20,16,400,J20_O20_M20_I16,1947,0.0345305999944685,success,DispatchingRule
20,20,20,17,400,J20_O20_M20_I17,2103,0.04012950000469573,success,DispatchingRule
20,20,20,18,400,J20_O20_M20_I18,2104,0.0870201000070665,success,DispatchingRule
20,20,20,19,400,J20_O20_M20_I19,1993,0.05710429999453481,success,DispatchingRule
20,20,20,20,400,J20_O20_M20_I20,2011,0.060921299998881295,success,DispatchingRule
20,20,20,21,400,J20_O20_M20_I21,2037,0.04587030000402592,success,DispatchingRule
20,20,20,22,400,J20_O20_M20_I22,1964,0.037919599999440834,success,DispatchingRule
