num_jobs,ops_per_job,num_machines,instance_id,total_operations,instance_name,makespan_random,time_random,status_random,makespan_schedulenet_spt,time_schedulenet_spt,status_schedulenet_spt,makespan_mwr,time_mwr,status_mwr,makespan_spt,time_spt,status_spt
10,10,20,24,100,J10_O10_M20_I24,1036,0.1413682999991579,success,1821,0.2006106000044383,success,807,0.012608200006070547,success,875,0.007576000003609806,success
10,10,20,25,100,J10_O10_M20_I25,946,0.23945949999324512,success,1140,0.19947410000895616,success,701,0.014326100004836917,success,709,0.010905100003583357,success
10,10,20,26,100,J10_O10_M20_I26,839,0.16420979998656549,success,1344,0.23312460001034196,success,818,0.011788799994974397,success,703,0.01870839999173768,success
10,10,20,27,100,J10_O10_M20_I27,998,0.22975969999970403,success,1461,0.22696129999530967,success,713,0.015434200002346188,success,774,0.01315230000182055,success
10,10,20,28,100,J10_O10_M20_I28,913,0.1725702999974601,success,1417,0.26833810000971425,success,730,0.013380300006247126,success,712,0.008547299992642365,success
10,10,20,29,100,J10_O10_M20_I29,933,0.16370180000376422,success,1220,0.23215320000599604,success,791,0.011169000004883856,success,846,0.009080399991944432,success
10,15,5,0,150,J10_O15_M5_I0,2220,0.6788056000077631,success,2901,0.40088010000181384,success,2060,0.03068619999976363,success,2118,0.0226773000031244,success
10,15,5,1,150,J10_O15_M5_I1,2316,0.6731796000094619,success,2983,0.397039900009986,success,1887,0.019517499997164123,success,2271,0.01406870000937488,success
10,15,5,2,150,J10_O15_M5_I2,2489,0.8757027000101516,success,3365,0.2955277000000933,success,1949,0.01840739999897778,success,2227,0.01239430000714492,success
10,15,5,3,150,J10_O15_M5_I3,2609,1.105645400006324,success,3552,0.3756645999965258,success,2462,0.019103400001768023,success,2618,0.013568800000939518,success
10,15,5,4,150,J10_O15_M5_I4,2471,0.6785544000013033,success,2591,0.2772104999894509,success,1845,0.016285600009723566,success,2248,0.01153350000095088,success
10,15,5,5,150,J10_O15_M5_I5,2624,0.6255487000016728,success,3216,0.27876329999708105,success,2088,0.017384799997671507,success,2060,0.012839099988923408,success
10,15,5,6,150,J10_O15_M5_I6,3087,0.6740208999981405,success,2771,0.3546950000018114,success,2353,0.019961999991210178,success,2263,0.013428099991870113,success
10,15,5,7,150,J10_O15_M5_I7,2475,1.1361041999916779,success,2984,0.279963900000439,success,2184,0.01627110000117682,success,2376,0.01228909999190364,success
10,15,5,8,150,J10_O15_M5_I8,2103,0.6873952000023564,success,2946,0.30520670000987593,success,1872,0.016757900011725724,success,2256,0.012047500000335276,success
10,15,5,9,150,J10_O15_M5_I9,2510,0.7217378999921493,success,2705,0.2887798999872757,success,2390,0.019180600007530302,success,2433,0.016776599994045682,success
10,15,5,10,150,J10_O15_M5_I10,2768,0.7855630999983987,success,2912,0.3140671000001021,success,2394,0.026370699997642078,success,2221,0.02597859999514185,success
10,15,5,11,150,J10_O15_M5_I11,2214,0.6903126999968663,success,2721,0.3531256999995094,success,2050,0.02357819999451749,success,2058,0.02257869999448303,success
10,15,5,12,150,J10_O15_M5_I12,2415,1.324028899995028,success,2711,0.4260677999991458,success,1941,0.02290280000306666,success,1890,0.01786069999798201,success
10,15,5,13,150,J10_O15_M5_I13,2390,0.8944025999953737,success,2755,0.4210032999981195,success,2171,0.03379660000791773,success,2095,0.013167700002668425,success
10,15,5,14,150,J10_O15_M5_I14,2034,0.9092237000004388,success,2737,0.292578799999319,success,1837,0.01735910000570584,success,1798,0.011808299997937866,success
10,15,5,15,150,J10_O15_M5_I15,2036,0.8974984999949811,success,2478,0.3851340999972308,success,1832,0.01729720000002999,success,2174,0.010667299997294322,success
10,15,5,16,150,J10_O15_M5_I16,2365,1.01379279998946,success,2814,0.2948535999894375,success,2196,0.020894599991152063,success,2603,0.018187900001066737,success
10,15,5,17,150,J10_O15_M5_I17,2712,0.7164354999986244,success,3009,0.33891429999493994,success,1875,0.025294799997936934,success,2039,0.01992690000042785,success
10,15,5,18,150,J10_O15_M5_I18,2896,0.8492770999873755,success,3441,0.434057299993583,success,2342,0.019925300002796575,success,2267,0.015242499997839332,success
10,15,5,19,150,J10_O15_M5_I19,2392,0.7515599000034854,success,3312,0.35706860000209417,success,2000,0.017310199997154996,success,2136,0.013287599998875521,success
10,15,5,20,150,J10_O15_M5_I20,2618,0.7395286999962991,success,3020,0.33730140000989195,success,2258,0.023134399991249666,success,2121,0.02275499999814201,success
10,15,5,21,150,J10_O15_M5_I21,2306,0.7918640999996569,success,2777,0.42923290000180714,success,2087,0.0263583999912953,success,2389,0.015163299991399981,success
10,15,5,22,150,J10_O15_M5_I22,2464,1.2985528999997769,success,3499,0.42371010000351816,success,2228,0.02923739999823738,success,2254,0.014175600008456968,success
10,15,5,23,150,J10_O15_M5_I23,2451,0.8223151999991387,success,3351,0.49306829999841284,success,2145,0.023015300001134165,success,2385,0.017746699988492765,success
10,15,5,24,150,J10_O15_M5_I24,2497,0.8718023999972502,success,3357,0.31208829999377485,success,2368,0.03390919999219477,success,2437,0.013615200005006045,success
10,15,5,25,150,J10_O15_M5_I25,3253,1.0382173000107286,success,3111,0.32965089999197517,success,2458,0.021129600005224347,success,2378,0.016421000007539988,success
10,15,5,26,150,J10_O15_M5_I26,2198,0.9778350999986287,success,3513,0.3100494999962393,success,2003,0.018823499995050952,success,2231,0.015524400005233474,success
10,15,5,27,150,J10_O15_M5_I27,2515,0.71975800000655,success,2810,0.4589109000080498,success,2003,0.027568300007260405,success,1910,0.01908969999931287,success
10,15,5,28,150,J10_O15_M5_I28,2601,1.011349499996868,success,2944,0.305031500000041,success,2058,0.018519300007028505,success,2189,0.013857800004188903,success
10,15,5,29,150,J10_O15_M5_I29,2145,0.8254132000001846,success,3094,0.33274709999386687,success,2066,0.0562835000018822,success,2514,0.028754599989042617,success
10,15,10,0,150,J10_O15_M10_I0,1544,0.4422226999886334,success,2554,0.3498130000079982,success,1373,0.02095059999555815,success,1398,0.013175699990824796,success
10,15,10,1,150,J10_O15_M10_I1,1629,0.44978210001136176,success,2489,0.2911607999994885,success,1377,0.017962500001885928,success,1636,0.01235959999030456,success
10,15,10,2,150,J10_O15_M10_I2,1856,0.5795520999963628,success,2483,0.4771593000041321,success,1409,0.03362539999943692,success,1417,0.016061699992860667,success
10,15,10,3,150,J10_O15_M10_I3,1778,0.6384902999998303,success,2506,0.4049667999934172,success,1499,0.025095099990721792,success,1484,0.016524199993000366,success
10,15,10,4,150,J10_O15_M10_I4,1823,0.9978361999965273,success,2493,0.5269361000100616,success,1644,0.02152100000239443,success,1669,0.016245699996943586,success
10,15,10,5,150,J10_O15_M10_I5,2037,0.6100021000020206,success,2589,0.36004669999238104,success,1409,0.01838020001014229,success,1552,0.012123499996960163,success
10,15,10,6,150,J10_O15_M10_I6,1807,0.6671381000051042,success,2565,0.5035754999989877,success,1465,0.018213000003015622,success,1421,0.014641700006905012,success
10,15,10,7,150,J10_O15_M10_I7,1861,0.44943520000379067,success,3069,0.3544294000021182,success,1576,0.01845020000473596,success,1495,0.012046099989674985,success
10,15,10,8,150,J10_O15_M10_I8,1529,0.4350193999998737,success,2433,0.33406409999588504,success,1238,0.020954799998435192,success,1379,0.01627110000117682,success
10,15,10,9,150,J10_O15_M10_I9,1744,0.48580980001133867,success,2633,0.3472842000046512,success,1531,0.024556499993195757,success,1580,0.016421899999841116,success
10,15,10,10,150,J10_O15_M10_I10,1642,0.440345899987733,success,2356,0.3553832000034163,success,1498,0.01899839998804964,success,1398,0.014906199998222291,success
10,15,10,11,150,J10_O15_M10_I11,2381,0.46756900000036694,success,2892,0.3066779999935534,success,1541,0.01678639999590814,success,1573,0.012564900011057034,success
10,15,10,12,150,J10_O15_M10_I12,1722,0.4243749999877764,success,2228,0.32345039999927394,success,1368,0.017627399996854365,success,1422,0.013840200001141056,success
10,15,10,13,150,J10_O15_M10_I13,1703,0.6994200999906752,success,2411,0.35066850000293925,success,1287,0.02012160001322627,success,1538,0.015552700002444908,success
10,15,10,14,150,J10_O15_M10_I14,1868,0.5661690999986604,success,2564,0.4324081000086153,success,1409,0.01995590000296943,success,1368,0.015234099992085248,success
10,15,10,15,150,J10_O15_M10_I15,2065,0.46117599999706727,success,2157,0.30730669999320526,success,1499,0.0179472000017995,success,1544,0.013265899993712083,success
10,15,10,16,150,J10_O15_M10_I16,1928,0.45899259998986963,success,2499,0.34197280000080355,success,1600,0.01861290000670124,success,1559,0.014015100008691661,success
10,15,10,17,150,J10_O15_M10_I17,1850,0.4711449999886099,success,2879,0.34415879999869503,success,1549,0.019444599995040335,success,1519,0.012273300002561882,success
10,15,10,18,150,J10_O15_M10_I18,2167,0.4948690000019269,success,2639,0.332408200003556,success,1509,0.016286999991280027,success,1868,0.011194799997610971,success
10,15,10,19,150,J10_O15_M10_I19,1714,0.41558790000271983,success,2782,0.3138745999895036,success,1408,0.028513100012787618,success,1408,0.018127000003005378,success
10,15,10,20,150,J10_O15_M10_I20,1662,0.49768200000107754,success,2663,0.3420046000101138,success,1507,0.018016100002569146,success,1545,0.0157413999986602,success
10,15,10,21,150,J10_O15_M10_I21,1772,0.4175390000018524,success,2325,0.3633012999925995,success,1277,0.01908019999973476,success,1494,0.012546099998871796,success
10,15,10,22,150,J10_O15_M10_I22,2035,0.9166209000104573,success,2669,0.4033170000038808,success,1567,0.02756499999668449,success,2090,0.025689399990369566,success
10,15,10,23,150,J10_O15_M10_I23,1679,0.5562186000024667,success,2612,0.3336304999975255,success,1254,0.018771999995806254,success,1319,0.019727399994735606,success
10,15,10,24,150,J10_O15_M10_I24,1910,0.5888933000096586,success,2500,0.38449329999275506,success,1712,0.02345249999780208,success,1860,0.019635300006484613,success
10,15,10,25,150,J10_O15_M10_I25,1862,0.6455890000070212,success,2347,0.340802699996857,success,1612,0.021460800009663217,success,1629,0.01380920001247432,success
10,15,10,26,150,J10_O15_M10_I26,1760,0.4435539999976754,success,2260,0.3548612000013236,success,1423,0.01845990000583697,success,1377,0.016553599998587742,success
10,15,10,27,150,J10_O15_M10_I27,1650,0.4594809999980498,success,2457,0.31405470000754576,success,1445,0.01908799998636823,success,1575,0.012803599995095283,success
10,15,10,28,150,J10_O15_M10_I28,1916,0.4087025999906473,success,2363,0.2806380999973044,success,1532,0.02020809998793993,success,1578,0.012827099999412894,success
10,15,10,29,150,J10_O15_M10_I29,1761,0.4041919000010239,success,2703,0.33162630000151694,success,1515,0.018330000006244518,success,1708,0.012827799990191124,success
10,15,20,0,150,J10_O15_M20_I0,1772,0.3670687999983784,success,2604,0.37410410000302363,success,1226,0.019207399993319996,success,1275,0.013503099995432422,success
10,15,20,1,150,J10_O15_M20_I1,1719,0.6261288999958197,success,2873,0.5728955000085989,success,1197,0.01948459999402985,success,1365,0.015443299998878501,success
10,15,20,2,150,J10_O15_M20_I2,1417,0.32405270000163,success,1870,0.36778980000235606,success,1151,0.016423299995949492,success,1186,0.015013800002634525,success
10,15,20,3,150,J10_O15_M20_I3,1682,0.36197539999557193,success,2060,0.4295073999965098,success,1206,0.023464100013370626,success,1383,0.015127799997571856,success
10,15,20,4,150,J10_O15_M20_I4,1554,0.5442507999978261,success,2261,0.37731039999925997,success,1298,0.019847200004733168,success,1276,0.012710499999229796,success
10,15,20,5,150,J10_O15_M20_I5,1636,0.3221139000088442,success,3123,0.40015599998878315,success,1266,0.016696599996066652,success,1390,0.016149799994309433,success
10,15,20,6,150,J10_O15_M20_I6,1554,0.3023879999964265,success,2433,0.3682861999986926,success,1110,0.026127599994651973,success,1306,0.015075100003741682,success
10,15,20,7,150,J10_O15_M20_I7,1659,0.323410299999523,success,2038,0.3123725000041304,success,1089,0.018054400003165938,success,1172,0.017577399994479492,success
10,15,20,8,150,J10_O15_M20_I8,1458,0.30166040000040084,success,2427,0.32965410000178963,success,1307,0.019148899998981506,success,1280,0.01337010000133887,success
10,15,20,9,150,J10_O15_M20_I9,1612,0.3032995999965351,success,2249,0.3514805000013439,success,1252,0.019487800003844313,success,1175,0.01257869999972172,success
10,15,20,10,150,J10_O15_M20_I10,1799,0.3430048000009265,success,2486,0.4729265000059968,success,1243,0.02823050000006333,success,1237,0.019555899998522364,success
10,15,20,11,150,J10_O15_M20_I11,1617,0.6444909999991069,success,3278,0.44715040001028683,success,1226,0.02635790000203997,success,1294,0.019167099992046133,success
10,15,20,12,150,J10_O15_M20_I12,1477,0.40639000000373926,success,1932,0.39661419999902137,success,1122,0.03802799999539275,success,1273,0.031691600001067854,success
10,15,20,13,150,J10_O15_M20_I13,1467,0.45004930000868626,success,2397,0.3540911000018241,success,1143,0.018152899996493943,success,1143,0.012886700002127327,success
10,15,20,14,150,J10_O15_M20_I14,1270,0.35047029999259394,success,1928,0.35335550000309013,success,1036,0.01805199999944307,success,1086,0.015285000001313165,success
10,15,20,15,150,J10_O15_M20_I15,1308,0.31489360000705346,success,2576,0.3571574999950826,success,1103,0.01781489999848418,success,1047,0.013257600003271364,success
10,15,20,16,150,J10_O15_M20_I16,1665,0.30641050000849646,success,1699,0.32117229999857955,success,1245,0.01760610000928864,success,1212,0.013757199994870462,success
10,15,20,17,150,J10_O15_M20_I17,1563,0.2933098999928916,success,2057,0.3130063999997219,success,1181,0.018083300004946068,success,1164,0.012324499999522232,success
10,15,20,18,150,J10_O15_M20_I18,1375,0.2838664000009885,success,1919,0.32341289999021683,success,1079,0.01752209999540355,success,995,0.01314769999589771,success
10,15,20,19,150,J10_O15_M20_I19,1445,0.33383649999450427,success,2041,0.3373933999973815,success,1214,0.01515320000180509,success,1129,0.012377999999444,success
10,15,20,20,150,J10_O15_M20_I20,1714,0.8094220999919344,success,2231,0.35825889999978244,success,1168,0.016952699996181764,success,1186,0.013957200004369952,success
10,15,20,21,150,J10_O15_M20_I21,1516,0.3418969000049401,success,2480,0.38285979999636766,success,1149,0.022353099993779324,success,1130,0.01383229999919422,success
10,15,20,22,150,J10_O15_M20_I22,1346,0.3674835999991046,success,2287,0.33244129999366123,success,1101,0.017574299999978393,success,1104,0.014646600000560284,success
10,15,20,23,150,J10_O15_M20_I23,1485,0.31806619999406394,success,2248,0.3073290999891469,success,1069,0.016430000003310852,success,1159,0.01232920000620652,success
10,15,20,24,150,J10_O15_M20_I24,1384,0.28600659999938216,success,1860,0.3097715999901993,success,1171,0.01691380000556819,success,1293,0.013159299996914342,success
10,15,20,25,150,J10_O15_M20_I25,1369,0.29395359999034554,success,2692,0.3418240000028163,success,1138,0.016184799998882227,success,1121,0.010983699990902096,success
10,15,20,26,150,J10_O15_M20_I26,1518,0.3280752999999095,success,2168,0.33636760000081267,success,1114,0.01772519999940414,success,1154,0.018712700009928085,success
10,15,20,27,150,J10_O15_M20_I27,1409,0.31926299999759067,success,2260,0.3353547000006074,success,995,0.019911799987312406,success,1073,0.012024499999824911,success
10,15,20,28,150,J10_O15_M20_I28,1697,0.28945260000182316,success,2044,0.32212529999378603,success,1256,0.023939000006066635,success,1247,0.015168500001891516,success
10,15,20,29,150,J10_O15_M20_I29,1677,0.30034190000151284,success,2393,0.3417321000015363,success,1198,0.016219400000409223,success,1304,0.013149699996574782,success
10,20,5,0,200,J10_O20_M5_I0,3214,1.757895600007032,success,3830,0.4567559999995865,success,2754,0.03325069999846164,success,2818,0.018588399994769134,success
10,20,5,1,200,J10_O20_M5_I1,3396,1.2223135999956867,success,4252,0.4576956000091741,success,3055,0.028704299998935312,success,2904,0.01983660001133103,success
10,20,5,2,200,J10_O20_M5_I2,3194,1.4975008999899728,success,3887,0.4297054000053322,success,2554,0.029731999995419756,success,2822,0.015112799999769777,success
10,20,5,3,200,J10_O20_M5_I3,3374,1.2576249999983702,success,4034,0.44894360000034794,success,2833,0.029683100001420826,success,3186,0.019576899998355657,success
10,20,5,4,200,J10_O20_M5_I4,2967,1.3321780999976909,success,3794,0.4520734999969136,success,2638,0.03173019998939708,success,2984,0.017707799997879192,success
10,20,5,5,200,J10_O20_M5_I5,3087,1.6593911000090884,success,4020,0.4770907000056468,success,2508,0.026269599999068305,success,2686,0.019763300006161444,success
10,20,5,6,200,J10_O20_M5_I6,3050,1.3871186999895144,success,3870,0.45673530000203755,success,2675,0.024769800002104603,success,2833,0.015824699992663227,success
10,20,5,7,200,J10_O20_M5_I7,3347,1.6882549000001745,success,4196,0.44762760000594426,success,2647,0.030994300002930686,success,2714,0.01692570000886917,success
10,20,5,8,200,J10_O20_M5_I8,3444,1.2653658000053838,success,4945,0.5839910000067903,success,2792,0.025505199999315664,success,3239,0.0141390000062529,success
10,20,5,9,200,J10_O20_M5_I9,2932,1.2981275000056485,success,3780,0.41850220000196714,success,2497,0.026284799998393282,success,2834,0.01672559999860823,success
10,20,5,10,200,J10_O20_M5_I10,3039,1.5321656000014627,success,3960,0.4188958000013372,success,2922,0.03304249999928288,success,3227,0.01837389999127481,success
10,20,5,11,200,J10_O20_M5_I11,3477,1.239274799998384,success,4248,0.4571387999894796,success,2949,0.028475800005253404,success,2922,0.020524299994576722,success
10,20,5,12,200,J10_O20_M5_I12,3001,1.5693016000004718,success,3562,0.4504180000076303,success,2560,0.03265410001040436,success,2574,0.02485069999238476,success
10,20,5,13,200,J10_O20_M5_I13,3605,1.416105799988145,success,3997,0.4763822999957483,success,2700,0.02332849999947939,success,2680,0.018689000004087575,success
10,20,5,14,200,J10_O20_M5_I14,3266,1.6646408999949927,success,4760,0.4316223999921931,success,2709,0.02703779999865219,success,2684,0.011639200005447492,success
10,20,5,15,200,J10_O20_M5_I15,3487,1.370896399996127,success,4191,0.4674879000085639,success,2754,0.02458130000741221,success,2818,0.019131699998979457,success
10,20,5,16,200,J10_O20_M5_I16,3424,1.2444851999898674,success,3837,0.5295406999939587,success,2667,0.029865299991797656,success,2840,0.01330469999811612,success
10,20,5,17,200,J10_O20_M5_I17,2987,1.6657674000016414,success,3941,0.42241220000141766,success,2705,0.024318700001458637,success,2975,0.01700120000168681,success
10,20,5,18,200,J10_O20_M5_I18,3285,1.3173916000087047,success,4266,0.4486460000043735,success,3167,0.026155200001085177,success,3799,0.01837540000269655,success
10,20,5,19,200,J10_O20_M5_I19,3252,1.5829645999911008,success,3918,0.4002562000096077,success,2861,0.024852800008375198,success,2961,0.01652069999545347,success
10,20,5,20,200,J10_O20_M5_I20,3268,1.5470365999935893,success,3932,0.43735939999169204,success,2752,0.025438900003791787,success,2934,0.018161999993026257,success
10,20,5,21,200,J10_O20_M5_I21,3408,1.2968899000115925,success,4448,0.4640000999934273,success,2745,0.027259599999524653,success,3061,0.01822459998948034,success
10,20,5,22,200,J10_O20_M5_I22,2715,1.7001725999871269,success,3281,0.4823602000105893,success,2727,0.023561599999084137,success,2785,0.018560800002887845,success
10,20,5,23,200,J10_O20_M5_I23,3086,1.421266100005596,success,3558,0.5060362000076566,success,2627,0.02954420000605751,success,2638,0.02280340000288561,success
10,20,5,24,200,J10_O20_M5_I24,3223,1.3119869000074686,success,3789,0.4183354999986477,success,2542,0.023857899999711663,success,2950,0.01590040000155568,success
10,20,5,25,200,J10_O20_M5_I25,3335,1.5523151999950642,success,4239,0.4103173000039533,success,3001,0.0331296999938786,success,3420,0.014360599991050549,success
10,20,5,26,200,J10_O20_M5_I26,3094,1.4158116999897175,success,4367,0.4702409000019543,success,2555,0.02628220000769943,success,2606,0.017281299995374866,success
10,20,5,27,200,J10_O20_M5_I27,2852,1.5823922999989009,success,3438,0.41840230001253076,success,2493,0.023339999999734573,success,2947,0.017421900003682822,success
10,20,5,28,200,J10_O20_M5_I28,3425,1.3870648000010988,success,4436,0.49548610000056215,success,3100,0.0261227000009967,success,3266,0.019335799996042624,success
10,20,5,29,200,J10_O20_M5_I29,3911,1.3431314999907045,success,3969,0.4177083000104176,success,2905,0.026191800003289245,success,2945,0.020442200009711087,success
10,20,10,0,200,J10_O20_M10_I0,2616,0.7617675999936182,success,3278,0.40116010000929236,success,2045,0.022582699995837174,success,2057,0.014560099996742792,success
10,20,10,1,200,J10_O20_M10_I1,2438,1.0528521000087494,success,3345,0.49433039998984896,success,1868,0.022671300001093186,success,2043,0.017063899998902343,success
10,20,10,2,200,J10_O20_M10_I2,2474,0.8516522999998415,success,3258,0.4884457000007387,success,1793,0.02716899999359157,success,1926,0.017746299999998882,success
10,20,10,3,200,J10_O20_M10_I3,2298,0.8275194999878295,success,3539,0.5095615000027465,success,1706,0.02797619999910239,success,1748,0.018346299999393523,success
10,20,10,4,200,J10_O20_M10_I4,2277,0.8400662999920314,success,3159,0.513100600001053,success,1940,0.02727469999808818,success,1973,0.016942499991273507,success
10,20,10,5,200,J10_O20_M10_I5,2411,1.184566600000835,success,3447,0.4578639999963343,success,1783,0.02787029999308288,success,1797,0.01567250001244247,success
10,20,10,6,200,J10_O20_M10_I6,2239,0.8096412000013515,success,3988,0.4665674000134459,success,2046,0.027264800010016188,success,1932,0.017503700000816025,success
10,20,10,7,200,J10_O20_M10_I7,2269,0.8169650999916485,success,3800,0.43805530000827275,success,1936,0.028367899998556823,success,1969,0.01926169999933336,success
10,20,10,8,200,J10_O20_M10_I8,2491,0.9862667999987025,success,2910,0.5675562999967951,success,1659,0.02683049999177456,success,1838,0.01795549999224022,success
10,20,10,9,200,J10_O20_M10_I9,3060,0.8702522000094177,success,3589,0.43432539999776054,success,2049,0.025347400005557574,success,2311,0.016076100000645965,success
10,20,10,10,200,J10_O20_M10_I10,2270,1.0619200999935856,success,3263,0.4991755000082776,success,1783,0.029042699999990873,success,1808,0.019613900003605522,success
10,20,10,11,200,J10_O20_M10_I11,2426,0.8212644000013825,success,3505,0.5159507999924244,success,2149,0.029473099988535978,success,2415,0.01833660001284443,success
10,20,10,12,200,J10_O20_M10_I12,2050,0.8885698999947635,success,3219,0.5046612000005553,success,1673,0.025938199993106537,success,1567,0.019858100000419654,success
10,20,10,13,200,J10_O20_M10_I13,2299,0.893164599998272,success,3608,0.5737984000006691,success,1937,0.03240749999531545,success,1816,0.02083219999622088,success
10,20,10,14,200,J10_O20_M10_I14,3024,1.1451598999992711,success,4039,0.5054671999969287,success,2315,0.02794250000442844,success,2613,0.01650070000323467,success
10,20,10,15,200,J10_O20_M10_I15,2415,0.8764348999975482,success,3451,0.4716574999911245,success,2007,0.02962709999701474,success,2025,0.01922539999941364,success
10,20,10,16,200,J10_O20_M10_I16,2413,0.7930454000015743,success,3590,0.4420955999958096,success,1867,0.02664820000063628,success,2467,0.015960799995809793,success
10,20,10,17,200,J10_O20_M10_I17,2353,0.9875264000002062,success,4043,0.5076360999955796,success,1793,0.026995399995939806,success,2005,0.019200400012778118,success
10,20,10,18,200,J10_O20_M10_I18,2354,1.0794555000029504,success,3505,0.48860640000202693,success,1904,0.022759899991797283,success,1893,0.015608200003043748,success
10,20,10,19,200,J10_O20_M10_I19,2357,0.7985618000093382,success,3261,0.4724824000004446,success,1917,0.025530699989758432,success,1886,0.0184579000051599,success
10,20,10,20,200,J10_O20_M10_I20,2589,0.840872800006764,success,3699,0.48334580000664573,success,2127,0.02549860000726767,success,2072,0.018229699999210425,success
10,20,10,21,200,J10_O20_M10_I21,2751,0.8490836999990279,success,3251,0.48079060000600293,success,1930,0.03358880001178477,success,1887,0.01803029999427963,success
10,20,10,22,200,J10_O20_M10_I22,2328,1.1106698000075994,success,3776,0.47087000000465196,success,1909,0.026869599998462945,success,1954,0.01840299999457784,success
10,20,10,23,200,J10_O20_M10_I23,2112,0.7564652000000933,success,3046,0.5110348000016529,success,1618,0.024972900006105192,success,1876,0.01340699999127537,success
10,20,10,24,200,J10_O20_M10_I24,2996,0.8233343000028981,success,3414,0.4537743999972008,success,2046,0.026895900009549223,success,2449,0.020593599998392165,success
10,20,10,25,200,J10_O20_M10_I25,2527,0.7499478999961866,success,3807,0.4626828000036767,success,1841,0.023068800001055934,success,2031,0.017987700004596263,success
10,20,10,26,200,J10_O20_M10_I26,2978,1.0635925000096904,success,3825,0.45487480000883806,success,1906,0.023483700002543628,success,2077,0.018981400004122406,success
10,20,10,27,200,J10_O20_M10_I27,2272,0.8265830000018468,success,3739,0.49773889999778476,success,1684,0.026584599996567704,success,1985,0.01661840001179371,success
10,20,10,28,200,J10_O20_M10_I28,2468,0.810200400010217,success,3414,0.4709375000093132,success,1901,0.02623719999974128,success,1956,0.017963499994948506,success
10,20,10,29,200,J10_O20_M10_I29,2320,0.83791139999812,success,3738,0.6313274999993155,success,1924,0.024284499988425523,success,2209,0.01595899999665562,success
10,20,20,0,200,J10_O20_M20_I0,1918,0.8335280000028433,success,2995,0.5400643000029959,success,1499,0.028662799988524057,success,1437,0.02114939999592025,success
10,20,20,1,200,J10_O20_M20_I1,1818,0.5299533999932464,success,4195,0.5521015999984229,success,1521,0.02662580000469461,success,1452,0.0202900000003865,success
10,20,20,2,200,J10_O20_M20_I2,2017,0.5501758000027621,success,4018,0.5258794999972451,success,1475,0.027278599998680875,success,1584,0.019309099996462464,success
10,20,20,3,200,J10_O20_M20_I3,2106,0.545195300001069,success,3680,0.5291698000073666,success,1466,0.027145400003064424,success,1490,0.01745929999742657,success
10,20,20,4,200,J10_O20_M20_I4,1954,0.5748548999981722,success,4376,0.5118971999909263,success,1572,0.02882300000055693,success,1553,0.02086750000307802,success
10,20,20,5,200,J10_O20_M20_I5,1969,0.5503334000095492,success,3090,0.4408668999967631,success,1623,0.02584489999571815,success,1580,0.018184000000474043,success
10,20,20,6,200,J10_O20_M20_I6,1961,0.541106699994998,success,3072,0.7657254999940051,success,1477,0.026766399998450652,success,1497,0.015256999991834164,success
10,20,20,7,200,J10_O20_M20_I7,1760,0.5689813999924809,success,3254,0.5515035999997053,success,1477,0.022828600005595945,success,1463,0.018133099991246127,success
10,20,20,8,200,J10_O20_M20_I8,2604,0.5457005999924149,success,4422,0.5512361000000965,success,1522,0.02552830000058748,success,1602,0.018599000002723187,success
10,20,20,9,200,J10_O20_M20_I9,1871,0.5333858999947552,success,3389,0.5340639000060037,success,1505,0.027118199999677017,success,1593,0.022367500001564622,success
10,20,20,10,200,J10_O20_M20_I10,2012,0.5944852000102401,success,3464,0.4921799000003375,success,1432,0.0270786000037333,success,1495,0.02277749999484513,success
10,20,20,11,200,J10_O20_M20_I11,2024,0.5306146999937482,success,3741,0.4817983999964781,success,1572,0.03320079999684822,success,1600,0.015339599995058961,success
10,20,20,12,200,J10_O20_M20_I12,2339,0.5238062999997055,success,3140,0.5403390999999829,success,1574,0.028249399998458102,success,1593,0.017818899999838322,success
10,20,20,13,200,J10_O20_M20_I13,1869,0.5273290999903111,success,3754,0.5099436000018613,success,1396,0.02644509999663569,success,1466,0.016866299993125722,success
10,20,20,14,200,J10_O20_M20_I14,2188,0.7485126999963541,success,3942,0.5235721999924863,success,1406,0.02580560000205878,success,1385,0.019596099999034777,success
10,20,20,15,200,J10_O20_M20_I15,2160,0.5469104999938281,success,4412,0.49609470000723377,success,1566,0.026741900001070462,success,1746,0.01663640000333544,success
10,20,20,16,200,J10_O20_M20_I16,1834,0.5248443000018597,success,2874,0.5155786000104854,success,1374,0.026070799998706207,success,1424,0.017067599997972138,success
10,20,20,17,200,J10_O20_M20_I17,1765,0.5493044000031659,success,3303,0.5069865000114078,success,1508,0.02465779999329243,success,1454,0.018455799989169464,success
10,20,20,18,200,J10_O20_M20_I18,1803,0.5594039999996312,success,3154,0.49917379999533296,success,1460,0.024317900009918958,success,1678,0.020159099993179552,success
10,20,20,19,200,J10_O20_M20_I19,1994,0.5422810000018217,success,4258,0.6263383999903454,success,1518,0.025046900002053007,success,1469,0.014486200001556426,success
10,20,20,20,200,J10_O20_M20_I20,1948,0.5245985000074143,success,3119,0.5045485000009649,success,1500,0.03610769999795593,success,1362,0.018115900005795993,success
10,20,20,21,200,J10_O20_M20_I21,1918,0.5296018000080949,success,3828,0.4831726999982493,success,1586,0.024957200002972968,success,1670,0.015413899993291125,success
